Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
8 Sep 2011,Zimbabwe,Bulawayo,0,0,0,0,0,1.0,2.0,1.0,0.0,0.0,100.0,10.0,0.0,48.0,1.0,4.8
11 Sep 2011,Zimbabwe,Harare,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,42.0,0.0,4.2
11 Nov 2011,Sri Lanka,Dubai (DSC),0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,21.0,2.0,3.5
14 Nov 2011,Sri Lanka,Dubai (DSC),0,0,0,0,0,8.0,36.0,20.0,0.0,0.0,40.0,10.0,0.0,61.0,3.0,6.1
18 Nov 2011,Sri Lanka,Dubai (DSC),0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,42.0,3.0,4.2
20 Nov 2011,Sri Lanka,Sharjah,0,0,0,0,0,20.0,52.0,37.0,1.0,0.0,54.05,9.0,1.0,29.0,2.0,3.22
23 Nov 2011,Sri Lanka,Abu Dhabi,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,26.0,1.0,2.6
1 Dec 2011,Bangladesh,Dhaka,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,13.0,1.0,2.16
3 Dec 2011,Bangladesh,Dhaka,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,33.0,1.0,3.3
6 Dec 2011,Bangladesh,Chattogram,0,0,0,0,0,3.0,7.0,6.0,0.0,0.0,50.0,7.0,4.0,6.0,2.0,0.85
10 Feb 2012,Afghanistan,Sharjah,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,32.0,0.0,3.2
13 Feb 2012,England,Abu Dhabi,1,1,0,0,1,5.0,29.0,21.0,0.0,0.0,23.8,10.0,0.0,43.0,5.0,4.3
15 Feb 2012,England,Abu Dhabi,0,0,0,0,0,7.0,11.0,4.0,1.0,0.0,175.0,10.0,0.0,54.0,1.0,5.4
18 Feb 2012,England,Dubai (DSC),0,0,0,0,0,4.0,6.0,5.0,0.0,0.0,80.0,10.0,1.0,40.0,1.0,4.0
21 Feb 2012,England,Dubai (DSC),0,0,0,0,0,1.0,8.0,5.0,0.0,0.0,20.0,10.0,0.0,62.0,3.0,6.2
11 Mar 2012,Bangladesh,Dhaka,0,0,0,0,0,8.0,4.0,3.0,1.0,0.0,266.66,10.0,0.0,45.0,2.0,4.5
15 Mar 2012,Sri Lanka,Dhaka,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,8.4,1.0,27.0,3.0,3.11
18 Mar 2012,India,Dhaka,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,49.0,1.0,5.44
22 Mar 2012,Bangladesh,Dhaka,0,0,0,0,0,4.0,6.0,7.0,0.0,0.0,57.14,10.0,2.0,40.0,2.0,4.0
7 Jun 2012,Sri Lanka,Pallekele,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,23.0,0.0,4.6
9 Jun 2012,Sri Lanka,Pallekele,0,0,0,0,0,4.0,5.0,5.0,1.0,0.0,80.0,10.0,0.0,49.0,1.0,4.9
13 Jun 2012,Sri Lanka,Colombo (RPS),0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16 Jun 2012,Sri Lanka,Colombo (RPS),0,0,0,0,0,12.0,15.0,14.0,1.0,0.0,85.71,10.0,1.0,50.0,2.0,5.0
28 Aug 2012,Australia,Sharjah,0,0,0,0,0,8.0,21.0,14.0,1.0,0.0,57.14,10.0,0.0,30.0,3.0,3.0
31 Aug 2012,Australia,Abu Dhabi,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,32.0,4.0,3.2
3 Sep 2012,Australia,Sharjah,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,37.0,3.0,4.11
30 Dec 2012,India,Chennai,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,42.0,0.0,4.2
3 Jan 2013,India,Kolkata,0,0,0,0,0,7.0,6.0,7.0,1.0,0.0,100.0,10.0,1.0,20.0,3.0,2.0
6 Jan 2013,India,Delhi,1,1,0,0,1,1.0,6.0,4.0,0.0,0.0,25.0,9.4,1.0,24.0,5.0,2.48
10 Mar 2013,South Africa,Bloemfontein,0,0,0,0,0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,53.0,2.0,5.3
15 Mar 2013,South Africa,Centurion,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,23.0,2.0,2.76
17 Mar 2013,South Africa,Johannesburg,0,0,0,0,0,8.0,30.0,15.0,0.0,0.0,53.33,10.0,0.0,62.0,1.0,6.2
21 Mar 2013,South Africa,Durban,0,0,0,0,0,5.0,2.0,2.0,1.0,0.0,250.0,10.0,0.0,42.0,3.0,4.2
24 Mar 2013,South Africa,Benoni,1,1,0,0,1,1.0,5.0,5.0,0.0,0.0,20.0,10.0,1.0,34.0,0.0,3.4
17 May 2013,Scotland,Edinburgh,0,0,0,0,0,28.0,0.0,28.0,3.0,0.0,100.0,6.4,0.0,25.0,3.0,3.75
23 May 2013,Ireland,Dublin,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,71.0,0.0,7.1
7 Jun 2013,West Indies,The Oval,0,0,0,0,0,2.0,8.0,3.0,0.0,0.0,66.66,10.0,1.0,38.0,2.0,3.8
10 Jun 2013,South Africa,Birmingham,0,0,0,0,0,5.0,13.0,5.0,1.0,0.0,100.0,10.0,0.0,42.0,1.0,4.2
15 Jun 2013,India,Birmingham,0,0,0,0,0,5.0,19.0,16.0,0.0,0.0,31.25,5.0,0.0,29.0,1.0,5.8
14 Jul 2013,West Indies,Providence,0,0,0,0,0,15.0,27.0,19.0,1.0,0.0,78.94,7.0,0.0,25.0,0.0,3.57
16 Jul 2013,West Indies,Providence,0,0,0,0,0,1.0,2.0,2.0,0.0,0.0,50.0,10.0,0.0,45.0,2.0,4.5
19 Jul 2013,West Indies,Gros Islet,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,36.0,3.0,3.6
21 Jul 2013,West Indies,Gros Islet,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,43.0,1.0,4.3
24 Jul 2013,West Indies,Gros Islet,0,0,0,0,0,1.0,2.0,3.0,0.0,0.0,33.33,10.0,2.0,57.0,2.0,5.7
27 Aug 2013,Zimbabwe,Harare,0,0,0,0,0,3.0,9.0,3.0,0.0,0.0,100.0,10.0,0.0,44.0,2.0,4.4
29 Aug 2013,Zimbabwe,Harare,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,40.0,2.0,5.71
31 Aug 2013,Zimbabwe,Harare,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,15.0,2.0,2.14
30 Oct 2013,South Africa,Sharjah,1,1,0,0,1,1.0,19.0,7.0,0.0,0.0,14.28,10.0,2.0,30.0,4.0,3.0
1 Nov 2013,South Africa,Dubai (DSC),0,0,0,0,0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,1.0,15.0,2.0,1.87
6 Nov 2013,South Africa,Abu Dhabi,0,0,0,0,0,1.0,6.0,3.0,0.0,0.0,33.33,10.0,1.0,38.0,2.0,3.8
8 Nov 2013,South Africa,Abu Dhabi,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,53.0,0.0,5.3
11 Nov 2013,South Africa,Sharjah,1,1,0,0,1,1.0,3.0,6.0,0.0,0.0,16.66,10.0,0.0,45.0,3.0,4.5
24 Nov 2013,South Africa,Cape Town,0,0,0,0,0,3.0,10.0,5.0,0.0,0.0,60.0,10.0,0.0,28.0,2.0,2.8
27 Nov 2013,South Africa,Port Elizabeth,1,1,0,0,1,0.0,5.0,1.0,0.0,0.0,0.0,8.0,0.0,46.0,1.0,5.75
30 Nov 2013,South Africa,Centurion,1,1,0,0,1,0.0,9.0,4.0,0.0,0.0,0.0,10.0,1.0,34.0,2.0,3.4
18 Dec 2013,Sri Lanka,Sharjah,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,48.0,0.0,4.8
20 Dec 2013,Sri Lanka,Dubai (DSC),0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,44.0,1.0,4.4
22 Dec 2013,Sri Lanka,Sharjah,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,37.0,2.0,3.7
25 Dec 2013,Sri Lanka,Abu Dhabi,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.0,39.0,4.0,3.96
27 Dec 2013,Sri Lanka,Abu Dhabi,1,1,0,0,1,8.0,19.0,9.0,1.0,0.0,88.88,10.0,0.0,43.0,2.0,4.3
25 Feb 2014,Sri Lanka,Fatullah,0,0,0,0,0,10.0,9.0,4.0,2.0,0.0,250.0,10.0,0.0,50.0,1.0,5.0
27 Feb 2014,Afghanistan,Fatullah,1,1,0,0,1,1.0,11.0,1.0,0.0,0.0,100.0,9.0,1.0,25.0,2.0,2.77
2 Mar 2014,India,Dhaka,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,40.0,3.0,4.0
4 Mar 2014,Bangladesh,Dhaka,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,61.0,2.0,6.1
8 Mar 2014,Sri Lanka,Dhaka,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,26.0,3.0,2.6
30 Aug 2014,Sri Lanka,Dambulla,0,0,0,0,0,6.0,13.0,15.0,1.0,0.0,40.0,4.0,0.0,10.0,1.0,2.5
17 Apr 2015,Bangladesh,Dhaka,0,0,0,0,0,0.0,14.0,4.0,0.0,0.0,0.0,10.0,0.0,74.0,0.0,7.4
19 Apr 2015,Bangladesh,Dhaka,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,1.0,49.0,1.0,5.34
