Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
24 Apr 2009,Australia,Dubai (DSC),0,0,0,0,0,4.0,0.0,7.0,1.0,0.0,57.14,0.0,0.0,0.0,0.0,0.0
27 Apr 2009,Australia,Abu Dhabi,0,0,0,0,0,40.0,0.0,61.0,5.0,0.0,65.57,0.0,0.0,0.0,0.0,0.0
1 May 2009,Australia,Abu Dhabi,0,0,0,0,0,43.0,0.0,81.0,2.0,0.0,53.08,0.0,0.0,0.0,0.0,0.0
3 May 2009,Australia,Abu Dhabi,0,0,0,0,0,19.0,0.0,52.0,1.0,0.0,36.53,0.0,0.0,0.0,0.0,0.0
26 Jan 2011,New Zealand,Queenstown,0,0,0,0,0,25.0,20.0,16.0,4.0,1.0,156.25,0.0,0.0,0.0,0.0,0.0
29 Jan 2011,New Zealand,Christchurch,1,1,0,0,1,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,8.0
1 Feb 2011,New Zealand,Napier,0,0,0,0,0,42.0,61.0,42.0,6.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0
3 Feb 2011,New Zealand,Hamilton,0,0,0,0,0,115.0,156.0,109.0,12.0,3.0,105.5,0.0,0.0,0.0,0.0,0.0
5 Feb 2011,New Zealand,Auckland,1,1,0,0,1,6.0,13.0,12.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
23 Feb 2011,Kenya,Hambantota,1,1,0,0,1,1.0,32.0,18.0,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0
26 Feb 2011,Sri Lanka,Colombo (RPS),2,2,0,0,2,13.0,24.0,23.0,2.0,0.0,56.52,0.0,0.0,0.0,0.0,0.0
3 Mar 2011,Canada,Colombo (RPS),0,0,0,0,0,12.0,48.0,23.0,2.0,0.0,52.17,0.0,0.0,0.0,0.0,0.0
8 Mar 2011,New Zealand,Pallekele,0,0,0,0,0,10.0,29.0,16.0,1.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0
14 Mar 2011,Zimbabwe,Pallekele,0,0,0,0,0,8.0,18.0,11.0,2.0,0.0,72.72,0.0,0.0,0.0,0.0,0.0
