Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
23 Apr 2011,West Indies,Gros Islet,0,0,0,0,0,61.0,122.0,76.0,7.0,0.0,80.26,0.0,0.0,0.0,0.0,0.0
25 Apr 2011,West Indies,Gros Islet,0,0,0,0,0,23.0,54.0,37.0,0.0,0.0,62.16,0.0,0.0,0.0,0.0,0.0
28 Apr 2011,West Indies,Bridgetown,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 May 2011,West Indies,Bridgetown,0,0,0,0,0,71.0,130.0,102.0,4.0,0.0,69.6,0.0,0.0,0.0,0.0,0.0
28 May 2011,Ireland,Belfast,0,0,0,0,0,4.0,15.0,12.0,1.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0
14 Sep 2011,Zimbabwe,Harare,1,1,0,0,1,51.0,103.0,72.0,3.0,1.0,70.83,0.0,0.0,0.0,0.0,0.0
23 Nov 2011,Sri Lanka,Abu Dhabi,0,0,0,0,0,26.0,63.0,38.0,3.0,0.0,68.42,0.0,0.0,0.0,0.0,0.0
6 Dec 2011,Bangladesh,Chattogram,1,1,0,0,1,7.0,39.0,23.0,1.0,0.0,30.43,0.0,0.0,0.0,0.0,0.0
10 Feb 2012,Afghanistan,Sharjah,1,1,0,0,1,20.0,27.0,21.0,5.0,0.0,95.23,0.0,0.0,0.0,0.0,0.0
13 Feb 2012,England,Abu Dhabi,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18 Feb 2012,England,Dubai (DSC),0,0,0,0,0,18.0,56.0,39.0,2.0,0.0,46.15,0.0,0.0,0.0,0.0,0.0
21 Feb 2012,England,Dubai (DSC),0,0,0,0,0,65.0,85.0,78.0,6.0,0.0,83.33,0.0,0.0,0.0,0.0,0.0
11 Mar 2012,Bangladesh,Dhaka,0,0,0,0,0,4.0,10.0,6.0,0.0,0.0,66.66,0.0,0.0,0.0,0.0,0.0
13 Jun 2012,Sri Lanka,Colombo (RPS),0,0,0,0,0,5.0,26.0,20.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
16 Jun 2012,Sri Lanka,Colombo (RPS),0,0,0,0,0,25.0,54.0,34.0,2.0,0.0,73.52,0.0,0.0,0.0,0.0,0.0
18 Jun 2012,Sri Lanka,Colombo (RPS),1,1,0,0,1,38.0,68.0,46.0,4.0,0.0,82.6,0.0,0.0,0.0,0.0,0.0
28 Aug 2012,Australia,Sharjah,0,0,0,0,0,56.0,124.0,77.0,2.0,2.0,72.72,0.0,0.0,0.0,0.0,0.0
31 Aug 2012,Australia,Abu Dhabi,0,0,0,0,0,9.0,27.0,17.0,0.0,0.0,52.94,0.0,0.0,0.0,0.0,0.0
3 Sep 2012,Australia,Sharjah,0,0,0,0,0,27.0,42.0,35.0,1.0,0.0,77.14,0.0,0.0,0.0,0.0,0.0
10 Mar 2013,South Africa,Bloemfontein,0,0,0,0,0,5.0,20.0,14.0,0.0,0.0,35.71,0.0,0.0,0.0,0.0,0.0
17 May 2013,Scotland,Edinburgh,1,1,0,0,1,9.0,0.0,19.0,0.0,0.0,47.36,0.0,0.0,0.0,0.0,0.0
23 May 2013,Ireland,Dublin,1,1,0,0,1,84.0,0.0,89.0,9.0,0.0,94.38,0.0,0.0,0.0,0.0,0.0
26 May 2013,Ireland,Dublin,2,2,0,0,2,4.0,0.0,11.0,0.0,0.0,36.36,0.0,0.0,0.0,0.0,0.0
7 Jun 2013,West Indies,The Oval,0,0,0,0,0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15 Jun 2013,India,Birmingham,0,0,0,0,0,41.0,64.0,57.0,3.0,0.0,71.92,0.0,0.0,0.0,0.0,0.0
14 Jul 2013,West Indies,Providence,0,0,0,0,0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16 Jul 2013,West Indies,Providence,0,0,0,0,0,10.0,16.0,17.0,1.0,0.0,58.82,0.0,0.0,0.0,0.0,0.0
6 Nov 2013,South Africa,Abu Dhabi,0,0,0,0,0,11.0,40.0,28.0,1.0,0.0,39.28,0.0,0.0,0.0,0.0,0.0
8 Nov 2013,South Africa,Abu Dhabi,0,0,0,0,0,1.0,2.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
30 Nov 2013,South Africa,Centurion,0,0,0,0,0,1.0,10.0,5.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
7 Oct 2014,Australia,Sharjah,0,0,0,0,0,13.0,54.0,28.0,1.0,0.0,46.42,0.0,0.0,0.0,0.0,0.0
10 Oct 2014,Australia,Dubai (DSC),1,1,0,0,1,29.0,63.0,35.0,2.0,1.0,82.85,0.0,0.0,0.0,0.0,0.0
12 Oct 2014,Australia,Abu Dhabi,0,0,0,0,0,50.0,97.0,73.0,5.0,0.0,68.49,0.0,0.0,0.0,0.0,0.0
8 Dec 2014,New Zealand,Dubai (DSC),0,0,0,0,0,5.0,27.0,17.0,0.0,0.0,29.41,1.0,0.0,9.0,0.0,9.0
12 Dec 2014,New Zealand,Sharjah,0,0,0,0,0,1.0,11.0,5.0,0.0,0.0,20.0,1.0,0.0,9.0,0.0,9.0
14 Dec 2014,New Zealand,Sharjah,0,0,0,0,0,23.0,65.0,40.0,1.0,0.0,57.5,0.0,0.0,0.0,0.0,0.0
19 Dec 2014,New Zealand,Abu Dhabi,1,1,0,0,1,7.0,15.0,13.0,0.0,0.0,53.84,0.0,0.0,0.0,0.0,0.0
26 May 2015,Zimbabwe,Lahore,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29 May 2015,Zimbabwe,Lahore,1,1,0,0,1,39.0,62.0,59.0,1.0,0.0,66.1,0.0,0.0,0.0,0.0,0.0
31 May 2015,Zimbabwe,Lahore,0,0,0,0,0,16.0,30.0,25.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0
3 Oct 2015,Zimbabwe,Harare,0,0,0,0,0,1.0,11.0,6.0,0.0,0.0,16.66,0.0,0.0,0.0,0.0,0.0
5 Oct 2015,Zimbabwe,Harare,0,0,0,0,0,38.0,69.0,60.0,2.0,0.0,63.33,0.0,0.0,0.0,0.0,0.0
15 Jan 2017,Australia,Melbourne,1,1,0,0,1,13.0,61.0,29.0,0.0,0.0,44.82,0.0,0.0,0.0,0.0,0.0
19 Jan 2017,Australia,Perth,0,0,0,0,0,5.0,14.0,10.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
