Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
1 Aug 2009,Sri Lanka,Dambulla,1,1,0,0,1,18.0,43.0,28.0,3.0,0.0,64.28,0.0,0.0,0.0,0.0,0.0
3 Aug 2009,Sri Lanka,Dambulla,0,0,0,0,0,66.0,93.0,65.0,5.0,2.0,101.53,0.0,0.0,0.0,0.0,0.0
7 Aug 2009,Sri Lanka,Colombo (RPS),0,0,0,0,0,102.0,101.0,72.0,5.0,4.0,141.66,0.0,0.0,0.0,0.0,0.0
9 Aug 2009,Sri Lanka,Colombo (RPS),1,1,0,0,1,6.0,14.0,9.0,0.0,0.0,66.66,0.0,0.0,0.0,0.0,0.0
23 Sep 2009,West Indies,Johannesburg,1,1,0,0,1,41.0,78.0,51.0,6.0,0.0,80.39,0.0,0.0,0.0,0.0,0.0
26 Sep 2009,India,Centurion,0,0,0,0,0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30 Sep 2009,Australia,Centurion,0,0,0,0,0,2.0,20.0,8.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
3 Oct 2009,New Zealand,Johannesburg,0,0,0,0,0,55.0,84.0,62.0,7.0,0.0,88.7,0.0,0.0,0.0,0.0,0.0
3 Nov 2009,New Zealand,Abu Dhabi,0,0,0,0,0,9.0,20.0,18.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
9 Nov 2009,New Zealand,Abu Dhabi,0,0,0,0,0,12.0,41.0,24.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
22 Jan 2010,Australia,Brisbane,0,0,0,0,0,23.0,23.0,22.0,3.0,0.0,104.54,0.0,0.0,0.0,0.0,0.0
24 Jan 2010,Australia,Sydney,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26 Jan 2010,Australia,Adelaide,0,0,0,0,0,59.0,78.0,76.0,3.0,0.0,77.63,0.0,0.0,0.0,0.0,0.0
29 Jan 2010,Australia,Perth,0,0,0,0,0,38.0,84.0,60.0,2.0,1.0,63.33,0.0,0.0,0.0,0.0,0.0
31 Jan 2010,Australia,Perth,1,1,0,0,1,67.0,131.0,102.0,2.0,1.0,65.68,0.0,0.0,0.0,0.0,0.0
15 Jun 2010,Sri Lanka,Dambulla,3,3,0,0,3,30.0,57.0,40.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
19 Jun 2010,India,Dambulla,0,0,0,0,0,21.0,33.0,26.0,1.0,0.0,80.76,0.0,0.0,0.0,0.0,0.0
21 Jun 2010,Bangladesh,Dambulla,0,0,0,0,0,50.0,75.0,57.0,4.0,0.0,87.71,0.0,0.0,0.0,0.0,0.0
