Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
17 Apr 2015,Bangladesh,Dhaka,1,1,0,0,1,67.0,84.0,58.0,8.0,0.0,115.51,0.0,0.0,0.0,0.0,0.0
19 Apr 2015,Bangladesh,Dhaka,0,0,0,0,0,13.0,18.0,22.0,2.0,0.0,59.09,0.0,0.0,0.0,0.0,0.0
22 Apr 2015,Bangladesh,Dhaka,0,0,0,0,0,4.0,12.0,6.0,0.0,0.0,66.66,0.0,0.0,0.0,0.0,0.0
11 Jul 2015,Sri Lanka,Dambulla,3,3,0,0,3,20.0,36.0,34.0,2.0,0.0,58.82,0.0,0.0,0.0,0.0,0.0
15 Jul 2015,Sri Lanka,Pallekele,0,0,0,0,0,52.0,56.0,38.0,5.0,1.0,136.84,0.0,0.0,0.0,0.0,0.0
19 Jul 2015,Sri Lanka,Colombo (RPS),0,0,0,0,0,35.0,27.0,22.0,2.0,1.0,159.09,0.0,0.0,0.0,0.0,0.0
22 Jul 2015,Sri Lanka,Colombo (RPS),2,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26 Jul 2015,Sri Lanka,Hambantota,1,1,0,0,1,29.0,50.0,34.0,4.0,0.0,85.29,0.0,0.0,0.0,0.0,0.0
1 Oct 2015,Zimbabwe,Harare,1,1,0,0,1,75.0,105.0,74.0,4.0,2.0,101.35,0.0,0.0,0.0,0.0,0.0
3 Oct 2015,Zimbabwe,Harare,0,0,0,0,0,8.0,14.0,10.0,1.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0
5 Oct 2015,Zimbabwe,Harare,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13 Nov 2015,England,Abu Dhabi,0,0,0,0,0,17.0,36.0,37.0,1.0,0.0,45.94,0.0,0.0,0.0,0.0,0.0
17 Nov 2015,England,Sharjah,1,1,0,0,1,1.0,7.0,3.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0
20 Nov 2015,England,Dubai (DSC),0,0,0,0,0,11.0,9.0,8.0,1.0,1.0,137.5,0.0,0.0,0.0,0.0,0.0
31 Jan 2016,New Zealand,Auckland,0,0,0,0,0,16.0,19.0,18.0,1.0,0.0,88.88,0.0,0.0,0.0,0.0,0.0
1 Sep 2016,England,Leeds,1,1,0,0,1,6.0,11.0,14.0,0.0,0.0,42.85,0.0,0.0,0.0,0.0,0.0
4 Sep 2016,England,Cardiff,1,1,0,0,1,34.0,48.0,34.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
30 Sep 2016,West Indies,Sharjah,0,0,0,0,0,11.0,15.0,12.0,1.0,0.0,91.66,0.0,0.0,0.0,0.0,0.0
2 Oct 2016,West Indies,Sharjah,0,0,0,0,0,6.0,7.0,4.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0
5 Oct 2016,West Indies,Abu Dhabi,0,0,0,0,0,4.0,0.0,3.0,0.0,0.0,133.33,0.0,0.0,0.0,0.0,0.0
13 Jan 2017,Australia,Brisbane,4,4,0,4,0,21.0,53.0,44.0,0.0,0.0,47.72,0.0,0.0,0.0,0.0,0.0
15 Jan 2017,Australia,Melbourne,3,3,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19 Jan 2017,Australia,Perth,3,3,0,3,0,14.0,20.0,19.0,1.0,0.0,73.68,0.0,0.0,0.0,0.0,0.0
22 Jan 2017,Australia,Sydney,2,2,0,2,0,10.0,26.0,12.0,1.0,0.0,83.33,0.0,0.0,0.0,0.0,0.0
26 Jan 2017,Australia,Adelaide,0,0,0,0,0,6.0,16.0,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
27 Jan 2019,South Africa,Johannesburg,3,3,0,3,0,4.0,3.0,1.0,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
30 Jan 2019,South Africa,Cape Town,1,1,0,1,0,10.0,36.0,30.0,1.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0
22 Mar 2019,Australia,Sharjah,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24 Mar 2019,Australia,Sharjah,0,0,0,0,0,115.0,0.0,126.0,11.0,0.0,91.26,0.0,0.0,0.0,0.0,0.0
27 Mar 2019,Australia,Abu Dhabi,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29 Mar 2019,Australia,Dubai (DSC),1,0,1,0,0,104.0,0.0,102.0,9.0,1.0,101.96,0.0,0.0,0.0,0.0,0.0
31 Mar 2019,Australia,Dubai (DSC),0,0,0,0,0,12.0,0.0,13.0,1.0,0.0,92.3,0.0,0.0,0.0,0.0,0.0
