Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
18 Oct 2017,Sri Lanka,Abu Dhabi,0,0,0,0,0,100.0,0.0,125.0,5.0,2.0,80.0,0.0,0.0,0.0,0.0,0.0
20 Oct 2017,Sri Lanka,Sharjah,0,0,0,0,0,2.0,0.0,3.0,0.0,0.0,66.66,0.0,0.0,0.0,0.0,0.0
23 Oct 2017,Sri Lanka,Sharjah,0,0,0,0,0,45.0,0.0,64.0,4.0,1.0,70.31,0.0,0.0,0.0,0.0,0.0
9 Jan 2018,New Zealand,Nelson,0,0,0,0,0,2.0,19.0,11.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0
13 Jul 2018,Zimbabwe,Bulawayo,0,0,0,0,0,128.0,188.0,134.0,11.0,0.0,95.52,0.0,0.0,0.0,0.0,0.0
16 Jul 2018,Zimbabwe,Bulawayo,0,0,0,0,0,44.0,87.0,51.0,4.0,0.0,86.27,0.0,0.0,0.0,0.0,0.0
18 Jul 2018,Zimbabwe,Bulawayo,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20 Jul 2018,Zimbabwe,Bulawayo,0,0,0,0,0,113.0,180.0,122.0,8.0,0.0,92.62,0.0,0.0,0.0,0.0,0.0
22 Jul 2018,Zimbabwe,Bulawayo,1,1,0,0,1,110.0,158.0,105.0,8.0,1.0,104.76,0.0,0.0,0.0,0.0,0.0
16 Sep 2018,Hong Kong,Dubai (DSC),1,1,0,0,1,50.0,0.0,69.0,3.0,1.0,72.46,0.0,0.0,0.0,0.0,0.0
19 Sep 2018,India,Dubai (DSC),0,0,0,0,0,2.0,0.0,7.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0
21 Sep 2018,Afghanistan,Abu Dhabi,0,0,0,0,0,80.0,0.0,104.0,5.0,1.0,76.92,0.0,0.0,0.0,0.0,0.0
23 Sep 2018,India,Dubai (DSC),0,0,0,0,0,10.0,0.0,20.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
26 Sep 2018,Bangladesh,Abu Dhabi,0,0,0,0,0,83.0,0.0,105.0,2.0,1.0,79.04,0.0,0.0,0.0,0.0,0.0
7 Nov 2018,New Zealand,Abu Dhabi,0,0,0,0,0,34.0,0.0,46.0,3.0,0.0,73.91,0.0,0.0,0.0,0.0,0.0
9 Nov 2018,New Zealand,Abu Dhabi,1,1,0,0,1,16.0,0.0,34.0,1.0,0.0,47.05,0.0,0.0,0.0,0.0,0.0
