Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
30 Jan 2008,Zimbabwe,Faisalabad,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,38.0,1.0,5.42
13 Apr 2008,Bangladesh,Lahore,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,43.0,0.0,4.3
16 Apr 2008,Bangladesh,Multan,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,30.0,3.0,4.86
24 Jan 2009,Sri Lanka,Lahore,0,0,0,0,0,4.0,14.0,9.0,1.0,0.0,44.44,10.0,1.0,52.0,1.0,5.2
14 Sep 2011,Zimbabwe,Harare,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,36.0,1.0,4.0
15 Feb 2015,India,Adelaide,0,0,0,0,0,7.0,21.0,10.0,1.0,0.0,70.0,10.0,0.0,55.0,5.0,5.5
21 Feb 2015,West Indies,Christchurch,0,0,0,0,0,1.0,12.0,8.0,0.0,0.0,12.5,10.0,1.0,73.0,1.0,7.3
1 Mar 2015,Zimbabwe,Brisbane,0,0,0,0,0,6.0,18.0,8.0,0.0,0.0,75.0,10.0,0.0,45.0,0.0,4.5
4 Mar 2015,U.A.E.,Napier,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,54.0,2.0,6.0
7 Mar 2015,South Africa,Auckland,1,1,0,0,1,3.0,21.0,11.0,0.0,0.0,27.27,5.0,0.0,36.0,1.0,7.2
15 Mar 2015,Ireland,Adelaide,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,44.0,2.0,4.4
20 Mar 2015,Australia,Adelaide,0,0,0,0,0,4.0,7.0,5.0,0.0,0.0,80.0,7.5,0.0,57.0,1.0,7.27
5 Oct 2016,West Indies,Abu Dhabi,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,34.0,1.0,4.85
