Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
20 Oct 2017,Sri Lanka,Sharjah,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,38.0,1.0,5.84
23 Oct 2017,Sri Lanka,Sharjah,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,34.0,5.0,4.85
13 Jul 2018,Zimbabwe,Bulawayo,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,21.0,2.0,4.2
16 Jul 2018,Zimbabwe,Bulawayo,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,36.0,4.0,3.6
18 Jul 2018,Zimbabwe,Bulawayo,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,19.0,1.0,4.75
20 Jul 2018,Zimbabwe,Bulawayo,2,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,23.0,2.0,4.6
16 Sep 2018,Hong Kong,Dubai (DSC),0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,1.0,19.0,3.0,2.53
19 Sep 2018,India,Dubai (DSC),0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,27.0,0.0,6.75
21 Sep 2018,Afghanistan,Abu Dhabi,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,58.0,0.0,5.8
19 Jan 2019,South Africa,Port Elizabeth,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,49.0,0.0,6.12
27 Jan 2019,South Africa,Johannesburg,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,35.0,4.0,5.0
30 Jan 2019,South Africa,Cape Town,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,43.0,1.0,6.14
27 Mar 2019,Australia,Abu Dhabi,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,2.0,37.0,1.0,4.11
29 Mar 2019,Australia,Dubai (DSC),0,0,0,0,0,6.0,0.0,2.0,0.0,1.0,300.0,10.0,0.0,53.0,0.0,5.3
31 Mar 2019,Australia,Dubai (DSC),0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,49.0,4.0,4.9
30 Sep 2019,Sri Lanka,Karachi,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,51.0,5.0,5.1
2 Oct 2019,Sri Lanka,Karachi,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,41.0,1.0,5.12
