Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
7 Jun 2017,South Africa,Birmingham,2,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,24.0,3.0,3.0
12 Jun 2017,Sri Lanka,Cardiff,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,43.0,3.0,4.3
14 Jun 2017,England,Cardiff,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,35.0,3.0,3.5
18 Jun 2017,India,The Oval,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,1.0,19.0,3.0,2.92
13 Oct 2017,Sri Lanka,Dubai (DSC),0,0,0,0,0,11.0,0.0,5.0,2.0,0.0,220.0,9.0,0.0,36.0,3.0,4.0
16 Oct 2017,Sri Lanka,Abu Dhabi,0,0,0,0,0,7.0,0.0,2.0,0.0,1.0,350.0,10.0,2.0,32.0,1.0,3.2
18 Oct 2017,Sri Lanka,Abu Dhabi,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,34.0,5.0,3.4
20 Oct 2017,Sri Lanka,Sharjah,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,37.0,3.0,4.26
23 Oct 2017,Sri Lanka,Sharjah,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,19.0,2.0,3.56
6 Jan 2018,New Zealand,Wellington,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,61.0,3.0,6.1
9 Jan 2018,New Zealand,Nelson,0,0,0,0,0,51.0,36.0,31.0,4.0,4.0,164.51,5.0,0.0,37.0,0.0,7.4
13 Jan 2018,New Zealand,Dunedin,0,0,0,0,0,1.0,4.0,3.0,0.0,0.0,33.33,10.0,0.0,59.0,3.0,5.9
16 Jan 2018,New Zealand,Hamilton,1,1,0,0,1,1.0,5.0,3.0,0.0,0.0,33.33,8.5,0.0,60.0,0.0,6.79
13 Jul 2018,Zimbabwe,Bulawayo,0,0,0,0,0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,2.0,6.0,1.0,1.5
16 Jul 2018,Zimbabwe,Bulawayo,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,1.0,32.0,3.0,3.84
22 Jul 2018,Zimbabwe,Bulawayo,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,55.0,2.0,6.11
16 Sep 2018,Hong Kong,Dubai (DSC),0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,19.0,2.0,2.65
19 Sep 2018,India,Dubai (DSC),0,0,0,0,0,1.0,0.0,3.0,0.0,0.0,33.33,4.0,0.0,33.0,0.0,8.25
21 Sep 2018,Afghanistan,Abu Dhabi,1,1,0,0,1,6.0,0.0,3.0,0.0,1.0,200.0,10.0,0.0,51.0,1.0,5.1
23 Sep 2018,India,Dubai (DSC),0,0,0,0,0,2.0,0.0,2.0,0.0,0.0,100.0,9.0,0.0,52.0,0.0,5.77
26 Sep 2018,Bangladesh,Abu Dhabi,1,1,0,0,1,8.0,0.0,11.0,1.0,0.0,72.72,9.5,0.0,60.0,2.0,6.1
7 Nov 2018,New Zealand,Abu Dhabi,0,0,0,0,0,16.0,0.0,21.0,1.0,0.0,76.19,9.0,0.0,62.0,0.0,6.88
9 Nov 2018,New Zealand,Abu Dhabi,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,59.0,2.0,6.55
11 Nov 2018,New Zealand,Dubai (DSC),0,0,0,0,0,2.0,0.0,3.0,0.0,0.0,66.66,0.0,0.0,0.0,0.0,0.0
19 Jan 2019,South Africa,Port Elizabeth,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,42.0,1.0,4.2
22 Jan 2019,South Africa,Durban,0,0,0,0,0,59.0,55.0,45.0,5.0,3.0,131.11,8.0,0.0,31.0,0.0,3.87
25 Jan 2019,South Africa,Centurion,0,0,0,0,0,1.0,5.0,4.0,0.0,0.0,25.0,6.0,0.0,33.0,1.0,5.5
8 May 2019,England,The Oval,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11 May 2019,England,Southampton,0,0,0,0,0,4.0,8.0,4.0,0.0,0.0,100.0,10.0,1.0,81.0,1.0,8.1
14 May 2019,England,Bristol,0,0,0,0,0,18.0,19.0,9.0,1.0,2.0,200.0,8.0,0.0,55.0,0.0,6.87
17 May 2019,England,Nottingham,0,0,0,0,0,1.0,5.0,2.0,0.0,0.0,50.0,9.3,0.0,57.0,1.0,6.0
19 May 2019,England,Leeds,0,0,0,0,0,11.0,17.0,10.0,1.0,1.0,110.0,10.0,0.0,70.0,1.0,7.0
31 May 2019,West Indies,Nottingham,0,0,0,0,0,1.0,6.0,4.0,0.0,0.0,25.0,4.0,0.0,39.0,0.0,9.75
3 Jun 2019,England,Nottingham,0,0,0,0,0,10.0,10.0,5.0,0.0,1.0,200.0,10.0,0.0,66.0,0.0,6.6
12 Jun 2019,Australia,Taunton,0,0,0,0,0,32.0,17.0,15.0,3.0,3.0,213.33,10.0,0.0,67.0,1.0,6.7
16 Jun 2019,India,Manchester,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,84.0,1.0,9.33
