Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
18 Dec 2013,Sri Lanka,Sharjah,1,1,0,0,1,61.0,88.0,61.0,6.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0
20 Dec 2013,Sri Lanka,Dubai (DSC),0,0,0,0,0,7.0,11.0,6.0,1.0,0.0,116.66,0.0,0.0,0.0,0.0,0.0
22 Dec 2013,Sri Lanka,Sharjah,0,0,0,0,0,2.0,12.0,12.0,0.0,0.0,16.66,0.0,0.0,0.0,0.0,0.0
25 Dec 2013,Sri Lanka,Abu Dhabi,0,0,0,0,0,13.0,23.0,16.0,2.0,0.0,81.25,0.0,0.0,0.0,0.0,0.0
27 Dec 2013,Sri Lanka,Abu Dhabi,0,0,0,0,0,18.0,53.0,35.0,2.0,0.0,51.42,0.0,0.0,0.0,0.0,0.0
25 Feb 2014,Sri Lanka,Fatullah,0,0,0,0,0,26.0,30.0,23.0,4.0,1.0,113.04,0.0,0.0,0.0,0.0,0.0
27 Feb 2014,Afghanistan,Fatullah,0,0,0,0,0,25.0,55.0,37.0,2.0,1.0,67.56,0.0,0.0,0.0,0.0,0.0
2 Mar 2014,India,Dhaka,0,0,0,0,0,25.0,47.0,30.0,3.0,1.0,83.33,0.0,0.0,0.0,0.0,0.0
8 Mar 2014,Sri Lanka,Dhaka,1,1,0,0,1,8.0,5.0,6.0,2.0,0.0,133.33,0.0,0.0,0.0,0.0,0.0
26 Aug 2014,Sri Lanka,Hambantota,0,0,0,0,0,9.0,16.0,10.0,1.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0
30 Aug 2014,Sri Lanka,Dambulla,0,0,0,0,0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18 Aug 2016,Ireland,Dublin (Malahide),0,0,0,0,0,152.0,0.0,86.0,16.0,9.0,176.74,0.0,0.0,0.0,0.0,0.0
24 Aug 2016,England,Southampton,0,0,0,0,0,16.0,24.0,15.0,3.0,0.0,106.66,0.0,0.0,0.0,0.0,0.0
27 Aug 2016,England,Lord's,0,0,0,0,0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30 Aug 2016,England,Nottingham,0,0,0,0,0,58.0,46.0,30.0,12.0,1.0,193.33,0.0,0.0,0.0,0.0,0.0
1 Sep 2016,England,Leeds,1,1,0,0,1,16.0,18.0,12.0,2.0,1.0,133.33,0.0,0.0,0.0,0.0,0.0
4 Sep 2016,England,Cardiff,0,0,0,0,0,10.0,22.0,16.0,2.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0
30 Sep 2016,West Indies,Sharjah,1,1,0,0,1,54.0,60.0,43.0,6.0,3.0,125.58,0.0,0.0,0.0,0.0,0.0
2 Oct 2016,West Indies,Sharjah,0,0,0,0,0,24.0,27.0,12.0,3.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0
5 Oct 2016,West Indies,Abu Dhabi,0,0,0,0,0,38.0,0.0,41.0,5.0,0.0,92.68,0.0,0.0,0.0,0.0,0.0
13 Jan 2017,Australia,Brisbane,0,0,0,0,0,18.0,45.0,22.0,1.0,1.0,81.81,0.0,0.0,0.0,0.0,0.0
15 Jan 2017,Australia,Melbourne,1,1,0,0,1,29.0,64.0,32.0,4.0,0.0,90.62,0.0,0.0,0.0,0.0,0.0
19 Jan 2017,Australia,Perth,0,0,0,0,0,50.0,70.0,47.0,8.0,1.0,106.38,0.0,0.0,0.0,0.0,0.0
22 Jan 2017,Australia,Sydney,1,1,0,0,1,74.0,67.0,47.0,10.0,3.0,157.44,0.0,0.0,0.0,0.0,0.0
26 Jan 2017,Australia,Adelaide,0,0,0,0,0,79.0,105.0,69.0,9.0,2.0,114.49,0.0,0.0,0.0,0.0,0.0
