Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
27 Oct 2001,Sri Lanka,Sharjah,1,1,0,0,1,10.0,23.0,20.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
28 Oct 2001,Zimbabwe,Sharjah,1,1,0,0,1,18.0,46.0,28.0,3.0,0.0,64.28,0.0,0.0,0.0,0.0,0.0
23 Nov 2002,Zimbabwe,Bulawayo,1,1,0,0,1,1.0,5.0,6.0,0.0,0.0,16.66,4.0,0.0,28.0,0.0,7.0
24 Nov 2002,Zimbabwe,Bulawayo,0,0,0,0,0,76.0,170.0,112.0,3.0,1.0,67.85,0.0,0.0,0.0,0.0,0.0
27 Nov 2002,Zimbabwe,Harare,1,1,0,0,1,68.0,126.0,91.0,5.0,0.0,74.72,7.0,0.0,49.0,1.0,7.0
8 Dec 2002,South Africa,Durban,0,0,0,0,0,7.0,33.0,23.0,1.0,0.0,30.43,0.0,0.0,0.0,0.0,0.0
11 Feb 2003,Australia,Johannesburg,1,1,0,0,1,21.0,50.0,43.0,4.0,0.0,48.83,0.0,0.0,0.0,0.0,0.0
25 Feb 2003,Netherlands,Paarl,0,0,0,0,0,48.0,87.0,71.0,6.0,0.0,67.6,0.0,0.0,0.0,0.0,0.0
1 Mar 2003,India,Centurion,0,0,0,0,0,22.0,51.0,32.0,4.0,0.0,68.75,0.0,0.0,0.0,0.0,0.0
3 Apr 2003,Zimbabwe,Sharjah,1,1,0,0,1,16.0,70.0,50.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0
4 Apr 2003,Sri Lanka,Sharjah,0,0,0,0,0,6.0,33.0,18.0,1.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0
8 Apr 2003,Kenya,Sharjah,0,0,0,0,0,17.0,55.0,36.0,1.0,0.0,47.22,0.0,0.0,0.0,0.0,0.0
10 Apr 2003,Zimbabwe,Sharjah,0,0,0,0,0,81.0,160.0,124.0,10.0,0.0,65.32,0.0,0.0,0.0,0.0,0.0
10 May 2003,Sri Lanka,Dambulla,0,0,0,0,0,9.0,33.0,17.0,1.0,0.0,52.94,0.0,0.0,0.0,0.0,0.0
11 May 2003,New Zealand,Dambulla,1,1,0,0,1,21.0,90.0,54.0,2.0,0.0,38.88,0.0,0.0,0.0,0.0,0.0
18 May 2003,Sri Lanka,Dambulla,0,0,0,0,0,3.0,24.0,15.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
20 May 2003,New Zealand,Dambulla,1,1,0,0,1,2.0,12.0,9.0,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0
24 Mar 2004,India,Lahore,1,1,0,0,1,18.0,29.0,17.0,3.0,0.0,105.88,0.0,0.0,0.0,0.0,0.0
6 Feb 2005,Australia,Sydney,0,0,0,0,0,3.0,20.0,12.0,0.0,0.0,25.0,1.0,0.0,8.0,0.0,8.0
5 May 2011,West Indies,Providence,0,0,0,0,0,3.0,15.0,12.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
28 May 2011,Ireland,Belfast,0,0,0,0,0,23.0,116.0,62.0,1.0,0.0,37.09,0.0,0.0,0.0,0.0,0.0
30 May 2011,Ireland,Belfast,0,0,0,0,0,31.0,74.0,43.0,3.0,1.0,72.09,0.0,0.0,0.0,0.0,0.0
