Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
21 Dec 2005,England,Rawalpindi,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,14.0,2.0,2.0
6 Feb 2006,India,Peshawar,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,2.0,30.0,3.0,3.1
11 Feb 2006,India,Rawalpindi,0,0,0,0,0,2.0,7.0,3.0,0.0,0.0,66.66,6.0,1.0,28.0,0.0,4.66
13 Feb 2006,India,Lahore,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,47.0,2.0,4.7
16 Feb 2006,India,Multan,0,0,0,0,0,6.0,8.0,8.0,1.0,0.0,75.0,8.0,1.0,35.0,0.0,4.37
19 Feb 2006,India,Karachi,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,48.0,0.0,5.33
17 Mar 2006,Sri Lanka,Colombo (RPS),0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19 Mar 2006,Sri Lanka,Colombo (RPS),0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,22.0,1.0,2.75
22 Mar 2006,Sri Lanka,Colombo (SSC),0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,48.0,1.0,4.8
18 Apr 2006,India,Abu Dhabi,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,24.0,0.0,3.0
19 Apr 2006,India,Abu Dhabi,1,1,0,0,1,1.0,13.0,7.0,0.0,0.0,14.28,10.0,2.0,57.0,1.0,5.7
27 Jun 2006,Scotland,Edinburgh,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,29.0,1.0,2.9
30 Aug 2006,England,Cardiff,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,28.0,3.0,2.8
2 Sep 2006,England,Lord's,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,10.0,2.0,1.25
5 Sep 2006,England,Southampton,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,51.0,0.0,5.66
8 Sep 2006,England,Nottingham,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,34.0,1.0,3.4
10 Sep 2006,England,Birmingham,0,0,0,0,0,4.0,22.0,13.0,0.0,0.0,30.76,10.0,1.0,57.0,2.0,5.7
4 Feb 2007,South Africa,Centurion,0,0,0,0,0,2.0,35.0,19.0,0.0,0.0,10.52,9.0,1.0,61.0,0.0,6.77
7 Feb 2007,South Africa,Durban,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.0,2.0,2.9
9 Feb 2007,South Africa,Port Elizabeth,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11 Feb 2007,South Africa,Cape Town,0,0,0,0,0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,26.0,0.0,6.5
