Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
28 Mar 1998,Zimbabwe,Harare,0,0,0,0,0,59.0,87.0,62.0,6.0,0.0,95.16,0.0,0.0,0.0,0.0,0.0
29 Mar 1998,Zimbabwe,Harare,0,0,0,0,0,66.0,139.0,90.0,4.0,0.0,73.33,0.0,0.0,0.0,0.0,0.0
3 Apr 1998,South Africa,Durban,0,0,0,0,0,15.0,39.0,38.0,1.0,0.0,39.47,0.0,0.0,0.0,0.0,0.0
7 Apr 1998,Sri Lanka,Kimberley,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9 Apr 1998,Sri Lanka,Paarl,1,1,0,0,1,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11 Apr 1998,South Africa,East London,0,0,0,0,0,39.0,72.0,56.0,3.0,1.0,69.64,0.0,0.0,0.0,0.0,0.0
15 Apr 1998,Sri Lanka,Benoni,0,0,0,0,0,29.0,68.0,47.0,1.0,3.0,61.7,0.0,0.0,0.0,0.0,0.0
6 Nov 1998,Australia,Karachi,0,0,0,0,0,92.0,154.0,110.0,9.0,1.0,83.63,0.0,0.0,0.0,0.0,0.0
8 Nov 1998,Australia,Peshawar,0,0,0,0,0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 Nov 1998,Australia,Lahore,0,0,0,0,0,100.0,139.0,111.0,14.0,0.0,90.09,0.0,0.0,0.0,0.0,0.0
20 Nov 1998,Zimbabwe,Gujranwala,2,2,0,0,2,55.0,116.0,79.0,2.0,1.0,69.62,0.0,0.0,0.0,0.0,0.0
22 Nov 1998,Zimbabwe,Sheikhupura,0,0,0,0,0,24.0,54.0,41.0,2.0,0.0,58.53,0.0,0.0,0.0,0.0,0.0
24 Nov 1998,Zimbabwe,Rawalpindi,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19 Mar 1999,Sri Lanka,Jamshedpur,1,1,0,0,1,2.0,13.0,8.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
24 Mar 1999,India,Jaipur,0,0,0,0,0,1.0,6.0,5.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
27 Mar 1999,Sri Lanka,Visakhapatnam,0,0,0,0,0,21.0,75.0,52.0,1.0,0.0,40.38,0.0,0.0,0.0,0.0,0.0
4 Apr 1999,India,Bengaluru,0,0,0,0,0,16.0,25.0,21.0,2.0,0.0,76.19,0.0,0.0,0.0,0.0,0.0
7 Apr 1999,England,Sharjah,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8 Apr 1999,India,Sharjah,1,1,0,0,1,57.0,103.0,81.0,4.0,0.0,70.37,0.0,0.0,0.0,0.0,0.0
16 Apr 1999,India,Sharjah,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16 May 1999,West Indies,Bristol,2,2,0,0,2,34.0,78.0,53.0,2.0,0.0,64.15,0.0,0.0,0.0,0.0,0.0
20 May 1999,Scotland,Chester-le-Street,0,0,0,0,0,81.0,135.0,119.0,6.0,0.0,68.06,0.0,0.0,0.0,0.0,0.0
23 May 1999,Australia,Leeds,0,0,0,0,0,29.0,17.0,16.0,4.0,1.0,181.25,0.0,0.0,0.0,0.0,0.0
5 Jun 1999,South Africa,Nottingham,0,0,0,0,0,17.0,47.0,27.0,1.0,0.0,62.96,0.0,0.0,0.0,0.0,0.0
16 Sep 1999,West Indies,Toronto,0,0,0,0,0,25.0,0.0,37.0,3.0,0.0,67.56,0.0,0.0,0.0,0.0,0.0
