Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
7 Dec 2006,West Indies,Faisalabad,0,0,0,0,0,7.0,19.0,17.0,0.0,0.0,41.17,10.0,2.0,20.0,2.0,2.0
10 Dec 2006,West Indies,Lahore,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,33.0,2.0,3.3
16 Dec 2006,West Indies,Karachi,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,39.0,2.0,3.9
11 Feb 2007,South Africa,Cape Town,0,0,0,0,0,0.0,21.0,18.0,0.0,0.0,0.0,2.0,0.0,27.0,0.0,13.5
22 May 2007,Sri Lanka,Abu Dhabi,0,0,0,0,0,10.0,0.0,41.0,1.0,0.0,24.39,10.0,0.0,44.0,1.0,4.4
20 Oct 2007,South Africa,Lahore,0,0,0,0,0,2.0,2.0,2.0,0.0,0.0,100.0,10.0,1.0,45.0,1.0,4.5
23 Oct 2007,South Africa,Faisalabad,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,42.0,1.0,4.2
26 Oct 2007,South Africa,Multan,1,1,0,0,1,31.0,47.0,37.0,3.0,0.0,83.78,10.0,0.0,39.0,0.0,3.9
29 Oct 2007,South Africa,Lahore,0,0,0,0,0,7.0,16.0,9.0,1.0,0.0,77.77,10.0,0.0,36.0,0.0,3.6
5 Nov 2007,India,Guwahati,0,0,0,0,0,0.0,3.0,1.0,0.0,0.0,0.0,10.0,1.0,54.0,1.0,5.4
11 Nov 2007,India,Kanpur,0,0,0,0,0,2.0,9.0,5.0,0.0,0.0,40.0,7.0,0.0,58.0,2.0,8.28
21 Jun 2010,Bangladesh,Dambulla,0,0,0,0,0,1.0,5.0,1.0,0.0,0.0,100.0,10.0,0.0,37.0,0.0,3.7
5 Nov 2010,South Africa,Dubai (DSC),0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,39.0,0.0,3.9
8 Nov 2010,South Africa,Dubai (DSC),0,0,0,0,0,9.0,0.0,9.0,0.0,1.0,100.0,10.0,0.0,33.0,0.0,3.3
22 Jan 2011,New Zealand,Wellington,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0
23 Feb 2011,Kenya,Hambantota,0,0,0,0,0,5.0,10.0,3.0,0.0,0.0,166.66,7.0,1.0,18.0,0.0,2.57
26 Feb 2011,Sri Lanka,Colombo (RPS),0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,63.0,1.0,6.3
8 Mar 2011,New Zealand,Pallekele,0,0,0,0,0,1.0,20.0,10.0,0.0,0.0,10.0,10.0,0.0,60.0,1.0,6.0
14 Mar 2011,Zimbabwe,Pallekele,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,24.0,0.0,3.0
19 Mar 2011,Australia,Colombo (RPS),0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,34.0,1.0,3.4
6 Dec 2011,Bangladesh,Chattogram,0,0,0,0,0,4.0,26.0,10.0,0.0,0.0,40.0,10.0,1.0,32.0,2.0,3.2
15 Feb 2012,England,Abu Dhabi,0,0,0,0,0,1.0,23.0,12.0,0.0,0.0,8.33,10.0,1.0,36.0,0.0,3.6
21 Feb 2012,England,Dubai (DSC),1,1,0,0,1,12.0,7.0,7.0,2.0,0.0,171.42,10.0,0.0,31.0,1.0,3.1
31 Aug 2012,Australia,Abu Dhabi,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,54.0,1.0,5.4
3 Sep 2012,Australia,Sharjah,1,1,0,0,1,12.0,14.0,13.0,1.0,0.0,92.3,9.0,0.0,41.0,2.0,4.55
26 May 2013,Ireland,Dublin,0,0,0,0,0,7.0,0.0,12.0,1.0,0.0,58.33,10.0,1.0,48.0,4.0,4.8
29 Aug 2013,Zimbabwe,Harare,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,36.0,2.0,3.72
31 Aug 2013,Zimbabwe,Harare,2,2,0,0,2,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,23.0,2.0,2.87
30 Nov 2013,South Africa,Centurion,0,0,0,0,0,22.0,60.0,40.0,2.0,0.0,55.0,9.0,0.0,40.0,1.0,4.44
27 Dec 2013,Sri Lanka,Abu Dhabi,0,0,0,0,0,1.0,7.0,5.0,0.0,0.0,20.0,10.0,0.0,38.0,0.0,3.8
4 Mar 2014,Bangladesh,Dhaka,0,0,0,0,0,8.0,12.0,8.0,0.0,0.0,100.0,0.0,0.0,8.0,0.0,0.0
