Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
24 Mar 2019,Australia,Sharjah,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,54.0,0.0,6.0
27 Mar 2019,Australia,Abu Dhabi,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,50.0,0.0,10.0
29 Mar 2019,Australia,Dubai (DSC),0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,52.0,2.0,5.77
17 May 2019,England,Nottingham,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,80.0,2.0,8.0
19 May 2019,England,Leeds,0,0,0,0,0,28.0,28.0,17.0,4.0,1.0,164.7,8.0,0.0,67.0,1.0,8.37
