Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
19 Jul 2015,Sri Lanka,Colombo (RPS),0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,28.0,2.0,3.9
22 Jul 2015,Sri Lanka,Colombo (RPS),1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,43.0,1.0,4.3
26 Jul 2015,Sri Lanka,Hambantota,0,0,0,0,0,15.0,23.0,17.0,2.0,0.0,88.23,3.0,0.0,27.0,0.0,9.0
1 Oct 2015,Zimbabwe,Harare,1,1,0,0,1,61.0,81.0,61.0,5.0,0.0,100.0,7.0,0.0,24.0,1.0,3.42
5 Oct 2015,Zimbabwe,Harare,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,36.0,3.0,4.5
25 Jan 2016,New Zealand,Wellington,0,0,0,0,0,1.0,4.0,4.0,0.0,0.0,25.0,8.0,0.0,47.0,0.0,5.87
18 Aug 2016,Ireland,Dublin (Malahide),0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,5.4,0.0,14.0,5.0,2.47
24 Aug 2016,England,Southampton,0,0,0,0,0,17.0,22.0,20.0,1.0,0.0,85.0,5.0,0.0,23.0,0.0,4.6
27 Aug 2016,England,Lord's,0,0,0,0,0,63.0,104.0,70.0,5.0,1.0,90.0,7.0,0.0,38.0,2.0,5.42
1 Sep 2016,England,Leeds,0,0,0,0,0,57.0,55.0,41.0,7.0,1.0,139.02,10.0,0.0,50.0,1.0,5.0
4 Sep 2016,England,Cardiff,1,1,0,0,1,16.0,27.0,19.0,2.0,0.0,84.21,10.0,0.0,33.0,1.0,3.3
30 Sep 2016,West Indies,Sharjah,1,1,0,0,1,24.0,35.0,24.0,2.0,0.0,100.0,8.0,0.0,36.0,1.0,4.5
2 Oct 2016,West Indies,Sharjah,1,1,0,0,1,11.0,20.0,9.0,1.0,0.0,122.22,10.0,0.0,62.0,1.0,6.2
5 Oct 2016,West Indies,Abu Dhabi,0,0,0,0,0,4.0,0.0,6.0,0.0,0.0,66.66,8.0,0.0,29.0,1.0,3.62
13 Jan 2017,Australia,Brisbane,0,0,0,0,0,29.0,54.0,36.0,1.0,1.0,80.55,10.0,0.0,35.0,2.0,3.5
15 Jan 2017,Australia,Melbourne,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,2.0,3.7
19 Jan 2017,Australia,Perth,0,0,0,0,0,9.0,21.0,13.0,1.0,0.0,69.23,8.0,0.0,59.0,0.0,7.37
22 Jan 2017,Australia,Sydney,1,1,0,0,1,25.0,34.0,17.0,2.0,0.0,147.05,9.0,0.0,69.0,0.0,7.66
7 Apr 2017,West Indies,Providence,0,0,0,0,0,6.0,0.0,6.0,0.0,0.0,100.0,3.0,0.0,21.0,0.0,7.0
9 Apr 2017,West Indies,Providence,0,0,0,0,0,43.0,0.0,35.0,2.0,2.0,122.85,7.0,0.0,29.0,0.0,4.14
11 Apr 2017,West Indies,Providence,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,24.0,1.0,2.4
4 Jun 2017,India,Birmingham,0,0,0,0,0,0.0,5.0,1.0,0.0,0.0,0.0,9.1,0.0,66.0,0.0,7.2
7 Jun 2017,South Africa,Birmingham,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,2.0,2.5
12 Jun 2017,Sri Lanka,Cardiff,0,0,0,0,0,4.0,6.0,3.0,1.0,0.0,133.33,8.0,1.0,33.0,0.0,4.12
14 Jun 2017,England,Cardiff,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0,0.0,3.2
18 Jun 2017,India,The Oval,1,1,0,0,1,25.0,35.0,21.0,1.0,1.0,119.04,0.3,0.0,3.0,0.0,6.0
13 Oct 2017,Sri Lanka,Dubai (DSC),0,0,0,0,0,10.0,0.0,5.0,0.0,1.0,200.0,4.0,0.0,15.0,0.0,3.75
16 Oct 2017,Sri Lanka,Abu Dhabi,0,0,0,0,0,10.0,0.0,26.0,0.0,0.0,38.46,1.0,0.0,3.0,0.0,3.0
20 Oct 2017,Sri Lanka,Sharjah,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,13.0,2.0,1.85
23 Oct 2017,Sri Lanka,Sharjah,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,12.0,0.0,3.0
7 Nov 2018,New Zealand,Abu Dhabi,0,0,0,0,0,50.0,0.0,72.0,0.0,2.0,69.44,8.0,0.0,38.0,1.0,4.75
9 Nov 2018,New Zealand,Abu Dhabi,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,24.0,0.0,4.8
19 Jan 2019,South Africa,Port Elizabeth,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,37.0,0.0,5.28
25 Jan 2019,South Africa,Centurion,0,0,0,0,0,43.0,32.0,23.0,7.0,0.0,186.95,8.0,0.0,34.0,0.0,4.25
27 Jan 2019,South Africa,Johannesburg,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,36.0,1.0,3.6
30 Jan 2019,South Africa,Cape Town,0,0,0,0,0,47.0,50.0,31.0,4.0,2.0,151.61,7.0,0.0,38.0,0.0,5.42
22 Mar 2019,Australia,Sharjah,0,0,0,0,0,28.0,0.0,13.0,4.0,1.0,215.38,10.0,1.0,50.0,0.0,5.0
24 Mar 2019,Australia,Sharjah,0,0,0,0,0,19.0,0.0,10.0,2.0,1.0,190.0,8.0,1.0,60.0,0.0,7.5
27 Mar 2019,Australia,Abu Dhabi,0,0,0,0,0,43.0,0.0,53.0,4.0,0.0,81.13,10.0,0.0,34.0,1.0,3.4
29 Mar 2019,Australia,Dubai (DSC),0,0,0,0,0,1.0,0.0,5.0,0.0,0.0,20.0,9.0,0.0,56.0,2.0,6.22
