Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
23 Apr 2011,West Indies,Gros Islet,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,49.0,0.0,4.9
25 Apr 2011,West Indies,Gros Islet,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,36.0,0.0,5.14
28 Apr 2011,West Indies,Bridgetown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,31.0,1.0,4.42
2 May 2011,West Indies,Bridgetown,1,1,0,0,1,1.0,1.0,1.0,0.0,0.0,100.0,6.0,0.0,26.0,2.0,4.33
5 May 2011,West Indies,Providence,0,0,0,0,0,1.0,11.0,8.0,0.0,0.0,12.5,3.0,1.0,16.0,0.0,5.33
28 May 2011,Ireland,Belfast,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,12.0,4.0,2.4
30 May 2011,Ireland,Belfast,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,53.0,2.0,5.3
8 Sep 2011,Zimbabwe,Bulawayo,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,51.0,0.0,7.28
11 Sep 2011,Zimbabwe,Harare,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,29.0,1.0,2.9
23 Nov 2011,Sri Lanka,Abu Dhabi,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,1.0,6.0
21 Feb 2012,England,Dubai (DSC),0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,9.2,0.0,53.0,1.0,5.67
31 Aug 2012,Australia,Abu Dhabi,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,52.0,3.0,5.77
3 Sep 2012,Australia,Sharjah,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,42.0,2.0,7.0
