Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
19 Jul 2013,West Indies,Gros Islet,0,0,0,0,0,26.0,51.0,37.0,2.0,0.0,70.27,0.0,0.0,0.0,0.0,0.0
21 Jul 2013,West Indies,Gros Islet,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24 Jul 2013,West Indies,Gros Islet,2,2,0,0,2,17.0,43.0,22.0,2.0,0.0,77.27,0.0,0.0,0.0,0.0,0.0
27 Aug 2013,Zimbabwe,Harare,0,0,0,0,0,2.0,8.0,7.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0
8 Dec 2014,New Zealand,Dubai (DSC),0,0,0,0,0,85.0,158.0,109.0,5.0,1.0,77.98,10.0,0.0,39.0,0.0,3.9
12 Dec 2014,New Zealand,Sharjah,0,0,0,0,0,33.0,67.0,45.0,2.0,1.0,73.33,9.0,0.0,48.0,3.0,5.33
14 Dec 2014,New Zealand,Sharjah,1,1,0,0,1,39.0,42.0,28.0,5.0,1.0,139.28,7.0,0.0,45.0,3.0,6.42
17 Dec 2014,New Zealand,Abu Dhabi,0,0,0,0,0,13.0,22.0,25.0,2.0,0.0,52.0,8.0,0.0,47.0,0.0,5.87
19 Dec 2014,New Zealand,Abu Dhabi,0,0,0,0,0,65.0,104.0,74.0,5.0,1.0,87.83,8.0,0.0,38.0,0.0,4.75
31 Jan 2015,New Zealand,Wellington,0,0,0,0,0,23.0,53.0,38.0,3.0,0.0,60.52,4.0,0.0,16.0,0.0,4.0
3 Feb 2015,New Zealand,Napier,2,2,0,0,2,6.0,8.0,6.0,1.0,0.0,100.0,6.0,0.0,47.0,0.0,7.83
15 Feb 2015,India,Adelaide,1,1,0,0,1,36.0,60.0,48.0,3.0,0.0,75.0,4.0,0.0,26.0,0.0,6.5
21 Feb 2015,West Indies,Christchurch,1,1,0,0,1,0.0,8.0,6.0,0.0,0.0,0.0,9.0,0.0,62.0,2.0,6.88
1 Mar 2015,Zimbabwe,Brisbane,2,2,0,0,2,27.0,85.0,44.0,2.0,0.0,61.36,0.0,0.0,0.0,0.0,0.0
4 Mar 2015,U.A.E.,Napier,0,0,0,0,0,70.0,124.0,83.0,5.0,1.0,84.33,3.0,0.0,18.0,0.0,6.0
15 Mar 2015,Ireland,Adelaide,0,0,0,0,0,3.0,9.0,7.0,0.0,0.0,42.85,3.0,0.0,20.0,1.0,6.66
