Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
18 Oct 2007,South Africa,Lahore,0,0,0,0,0,26.0,21.0,17.0,1.0,2.0,152.94,9.0,1.0,52.0,1.0,5.77
20 Oct 2007,South Africa,Lahore,2,2,0,0,2,4.0,27.0,9.0,0.0,0.0,44.44,10.0,0.0,50.0,1.0,5.0
23 Oct 2007,South Africa,Faisalabad,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,36.0,0.0,4.0
29 Oct 2007,South Africa,Lahore,1,1,0,0,1,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,38.0,1.0,6.33
8 Nov 2007,India,Mohali,0,0,0,0,0,14.0,18.0,10.0,2.0,0.0,140.0,10.0,0.0,56.0,2.0,5.6
11 Nov 2007,India,Kanpur,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,26.0,2.0,2.6
15 Nov 2007,India,Gwalior,1,1,0,0,1,6.0,8.0,4.0,1.0,0.0,150.0,7.0,1.0,43.0,0.0,6.14
18 Nov 2007,India,Jaipur,1,1,0,0,1,3.0,4.0,3.0,0.0,0.0,100.0,9.5,0.0,53.0,4.0,5.38
21 Jan 2008,Zimbabwe,Karachi,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,26.0,1.0,3.71
24 Jan 2008,Zimbabwe,Hyderabad (Sind),0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,34.0,4.0,3.4
27 Jan 2008,Zimbabwe,Multan,0,0,0,0,0,2.0,6.0,3.0,0.0,0.0,66.66,10.0,1.0,41.0,2.0,4.1
30 Jan 2008,Zimbabwe,Faisalabad,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,14.0,0.0,2.33
2 Feb 2008,Zimbabwe,Sheikhupura,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,24.0,0.0,3.42
8 Apr 2008,Bangladesh,Lahore,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,29.0,3.0,4.14
11 Apr 2008,Bangladesh,Faisalabad,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,36.0,2.0,4.0
13 Apr 2008,Bangladesh,Lahore,0,0,0,0,0,1.0,6.0,2.0,0.0,0.0,50.0,9.0,1.0,55.0,1.0,6.11
8 Jun 2008,Bangladesh,Dhaka,1,1,0,0,1,2.0,6.0,3.0,0.0,0.0,66.66,8.0,0.0,41.0,0.0,5.12
10 Jun 2008,India,Dhaka,0,0,0,0,0,6.0,15.0,12.0,0.0,0.0,50.0,9.4,0.0,57.0,1.0,5.89
14 Jun 2008,India,Dhaka,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,60.0,1.0,6.0
