Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
23 Nov 2002,Zimbabwe,Bulawayo,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24 Nov 2002,Zimbabwe,Bulawayo,1,1,0,1,0,24.0,12.0,12.0,3.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0
27 Nov 2002,Zimbabwe,Harare,0,0,0,0,0,24.0,32.0,21.0,2.0,0.0,114.28,0.0,0.0,0.0,0.0,0.0
30 Nov 2002,Zimbabwe,Harare,2,2,0,2,0,44.0,36.0,37.0,8.0,0.0,118.91,0.0,0.0,0.0,0.0,0.0
1 Dec 2002,Zimbabwe,Harare,0,0,0,0,0,3.0,21.0,10.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
16 Dec 2002,South Africa,Paarl,0,0,0,0,0,31.0,49.0,38.0,5.0,0.0,81.57,0.0,0.0,0.0,0.0,0.0
18 Dec 2002,South Africa,Cape Town,1,1,0,1,0,15.0,55.0,32.0,2.0,0.0,46.87,0.0,0.0,0.0,0.0,0.0
9 Sep 2003,Bangladesh,Multan,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12 Sep 2003,Bangladesh,Faisalabad,1,1,0,1,0,26.0,31.0,28.0,1.0,1.0,92.85,0.0,0.0,0.0,0.0,0.0
15 Sep 2003,Bangladesh,Lahore,1,1,0,1,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18 Sep 2003,Bangladesh,Rawalpindi,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21 Sep 2003,Bangladesh,Karachi,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13 Nov 2004,India,Kolkata,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16 Jan 2005,Australia,Hobart,1,1,0,1,0,5.0,11.0,8.0,1.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0
19 Jan 2005,West Indies,Brisbane,1,1,0,1,0,124.0,0.0,125.0,12.0,0.0,99.2,0.0,0.0,0.0,0.0,0.0
23 Jan 2005,Australia,Sydney,0,0,0,0,0,2.0,0.0,7.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0
28 Jan 2005,West Indies,Adelaide,0,0,0,0,0,19.0,61.0,34.0,1.0,1.0,55.88,0.0,0.0,0.0,0.0,0.0
1 Feb 2005,West Indies,Perth,3,2,1,2,0,17.0,0.0,36.0,2.0,0.0,47.22,0.0,0.0,0.0,0.0,0.0
4 Feb 2005,Australia,Melbourne,2,1,1,1,0,4.0,0.0,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
6 Feb 2005,Australia,Sydney,0,0,0,0,0,12.0,23.0,19.0,2.0,0.0,63.15,0.0,0.0,0.0,0.0,0.0
2 Apr 2005,India,Kochi,0,0,0,0,0,17.0,31.0,17.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
5 Apr 2005,India,Visakhapatnam,0,0,0,0,0,41.0,55.0,28.0,4.0,1.0,146.42,0.0,0.0,0.0,0.0,0.0
9 Apr 2005,India,Jamshedpur,3,3,0,3,0,14.0,26.0,18.0,0.0,0.0,77.77,0.0,0.0,0.0,0.0,0.0
12 Apr 2005,India,Ahmedabad,1,1,0,1,0,10.0,10.0,6.0,1.0,0.0,166.66,0.0,0.0,0.0,0.0,0.0
15 Apr 2005,India,Kanpur,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17 Apr 2005,India,Delhi,0,0,0,0,0,5.0,14.0,6.0,0.0,0.0,83.33,0.0,0.0,0.0,0.0,0.0
18 May 2005,West Indies,Kingstown,4,4,0,4,0,6.0,16.0,15.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
21 May 2005,West Indies,Gros Islet,0,0,0,0,0,24.0,31.0,15.0,3.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0
22 May 2005,West Indies,Gros Islet,1,1,0,1,0,24.0,14.0,9.0,0.0,3.0,266.66,0.0,0.0,0.0,0.0,0.0
10 Dec 2005,England,Lahore,1,0,1,0,0,5.0,9.0,6.0,1.0,0.0,83.33,0.0,0.0,0.0,0.0,0.0
12 Dec 2005,England,Lahore,1,1,0,1,0,102.0,156.0,111.0,15.0,1.0,91.89,0.0,0.0,0.0,0.0,0.0
15 Dec 2005,England,Karachi,0,0,0,0,0,109.0,128.0,111.0,12.0,0.0,98.19,0.0,0.0,0.0,0.0,0.0
19 Dec 2005,England,Rawalpindi,1,1,0,1,0,18.0,49.0,36.0,4.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
21 Dec 2005,England,Rawalpindi,1,0,1,0,0,11.0,26.0,13.0,2.0,0.0,84.61,0.0,0.0,0.0,0.0,0.0
6 Feb 2006,India,Peshawar,1,1,0,1,0,25.0,34.0,24.0,4.0,0.0,104.16,0.0,0.0,0.0,0.0,0.0
11 Feb 2006,India,Rawalpindi,1,1,0,1,0,14.0,39.0,18.0,2.0,0.0,77.77,0.0,0.0,0.0,0.0,0.0
13 Feb 2006,India,Lahore,1,1,0,1,0,34.0,66.0,47.0,6.0,0.0,72.34,0.0,0.0,0.0,0.0,0.0
16 Feb 2006,India,Multan,2,2,0,2,0,3.0,28.0,13.0,0.0,0.0,23.07,0.0,0.0,0.0,0.0,0.0
19 Feb 2006,India,Karachi,1,1,0,1,0,25.0,57.0,34.0,3.0,0.0,73.52,0.0,0.0,0.0,0.0,0.0
17 Mar 2006,Sri Lanka,Colombo (RPS),0,0,0,0,0,5.0,12.0,9.0,1.0,0.0,55.55,0.0,0.0,0.0,0.0,0.0
19 Mar 2006,Sri Lanka,Colombo (RPS),2,2,0,2,0,20.0,54.0,30.0,1.0,0.0,66.66,0.0,0.0,0.0,0.0,0.0
22 Mar 2006,Sri Lanka,Colombo (SSC),3,2,1,2,0,9.0,13.0,7.0,2.0,0.0,128.57,0.0,0.0,0.0,0.0,0.0
18 Apr 2006,India,Abu Dhabi,1,1,0,1,0,24.0,35.0,34.0,3.0,0.0,70.58,0.0,0.0,0.0,0.0,0.0
19 Apr 2006,India,Abu Dhabi,0,0,0,0,0,18.0,20.0,25.0,1.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0
27 Jun 2006,Scotland,Edinburgh,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30 Aug 2006,England,Cardiff,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Sep 2006,England,Lord's,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
