Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
10 Sep 2010,England,Chester-le-Street,0,0,0,0,0,3.0,4.0,5.0,0.0,0.0,60.0,5.3,0.0,37.0,0.0,6.72
12 Sep 2010,England,Leeds,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,40.0,0.0,5.71
30 Dec 2012,India,Chennai,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,58.0,1.0,6.44
3 Jan 2013,India,Kolkata,0,0,0,0,0,0.0,1.0,2.0,0.0,0.0,0.0,10.0,0.0,46.0,0.0,4.6
6 Jan 2013,India,Delhi,0,0,0,0,0,0.0,9.0,3.0,0.0,0.0,0.0,7.0,1.0,28.0,2.0,4.0
15 Mar 2013,South Africa,Centurion,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,33.0,4.0,4.71
17 Mar 2013,South Africa,Johannesburg,0,0,0,0,0,0.0,7.0,1.0,0.0,0.0,0.0,7.0,1.0,34.0,2.0,4.85
21 Mar 2013,South Africa,Durban,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,46.0,3.0,5.11
24 Mar 2013,South Africa,Benoni,0,0,0,0,0,4.0,12.0,6.0,1.0,0.0,66.66,10.0,1.0,38.0,2.0,3.8
17 May 2013,Scotland,Edinburgh,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,28.0,1.0,4.0
23 May 2013,Ireland,Dublin,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,57.0,1.0,5.7
7 Jun 2013,West Indies,The Oval,0,0,0,0,0,2.0,31.0,14.0,0.0,0.0,14.28,9.0,0.0,32.0,3.0,3.55
10 Jun 2013,South Africa,Birmingham,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,27.0,1.0,3.85
