Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
3 Apr 2003,Zimbabwe,Sharjah,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,25.0,2.0,3.57
4 Apr 2003,Sri Lanka,Sharjah,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,47.0,1.0,5.22
8 Apr 2003,Kenya,Sharjah,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,1.0,11.5
10 Apr 2003,Zimbabwe,Sharjah,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,24.0,0.0,3.0
10 May 2003,Sri Lanka,Dambulla,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,28.0,0.0,3.5
11 May 2003,New Zealand,Dambulla,0,0,0,0,0,2.0,28.0,18.0,0.0,0.0,11.11,4.3,0.0,29.0,1.0,6.44
17 Jun 2003,England,Manchester,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,33.0,2.0,4.71
9 Sep 2003,Bangladesh,Multan,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,51.0,1.0,6.37
12 Sep 2003,Bangladesh,Faisalabad,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.0,2.0,3.62
15 Sep 2003,Bangladesh,Lahore,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,17.0,5.0,1.88
18 Sep 2003,Bangladesh,Rawalpindi,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,29.0,2.0,3.22
21 Sep 2003,Bangladesh,Karachi,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,52.0,1.0,5.2
5 Oct 2003,South Africa,Lahore,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,54.0,0.0,6.0
7 Oct 2003,South Africa,Faisalabad,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,42.0,0.0,8.4
