Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
20 Nov 2015,England,Dubai (DSC),0,0,0,0,0,44.0,39.0,32.0,6.0,2.0,137.5,5.0,0.0,26.0,2.0,5.2
25 Jan 2016,New Zealand,Wellington,0,0,0,0,0,19.0,33.0,35.0,1.0,1.0,54.28,4.0,0.0,22.0,0.0,5.5
31 Jan 2016,New Zealand,Auckland,0,0,0,0,0,3.0,20.0,14.0,0.0,0.0,21.42,7.0,0.0,37.0,2.0,5.28
18 Aug 2016,Ireland,Dublin (Malahide),0,0,0,0,0,1.0,0.0,12.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0
24 Aug 2016,England,Southampton,0,0,0,0,0,82.0,136.0,110.0,9.0,0.0,74.54,0.0,0.0,0.0,0.0,0.0
27 Aug 2016,England,Lord's,0,0,0,0,0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30 Aug 2016,England,Nottingham,0,0,0,0,0,13.0,19.0,14.0,2.0,0.0,92.85,1.0,0.0,20.0,0.0,20.0
1 Sep 2016,England,Leeds,0,0,0,0,0,80.0,130.0,104.0,5.0,2.0,76.92,3.0,0.0,27.0,0.0,9.0
4 Sep 2016,England,Cardiff,0,0,0,0,0,33.0,63.0,37.0,3.0,0.0,89.18,0.0,0.0,0.0,0.0,0.0
30 Sep 2016,West Indies,Sharjah,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oct 2016,West Indies,Sharjah,0,0,0,0,0,9.0,24.0,18.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
5 Oct 2016,West Indies,Abu Dhabi,0,0,0,0,0,101.0,0.0,109.0,8.0,1.0,92.66,0.0,0.0,0.0,0.0,0.0
13 Jan 2017,Australia,Brisbane,0,0,0,0,0,24.0,78.0,48.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
22 Jan 2017,Australia,Sydney,0,0,0,0,0,7.0,9.0,10.0,1.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0
26 Jan 2017,Australia,Adelaide,1,1,0,0,1,6.0,12.0,8.0,1.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
4 Jun 2017,India,Birmingham,1,1,0,0,1,50.0,85.0,65.0,6.0,0.0,76.92,0.0,0.0,0.0,0.0,0.0
7 Jun 2017,South Africa,Birmingham,0,0,0,0,0,9.0,33.0,22.0,1.0,0.0,40.9,0.0,0.0,0.0,0.0,0.0
12 Jun 2017,Sri Lanka,Cardiff,0,0,0,0,0,34.0,99.0,50.0,2.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0
14 Jun 2017,England,Cardiff,1,1,0,0,1,76.0,129.0,100.0,5.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0
18 Jun 2017,India,The Oval,0,0,0,0,0,59.0,99.0,71.0,6.0,1.0,83.09,0.0,0.0,0.0,0.0,0.0
6 Jan 2018,New Zealand,Wellington,0,0,0,0,0,6.0,4.0,4.0,1.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0
9 Jan 2018,New Zealand,Nelson,0,0,0,0,0,6.0,25.0,16.0,1.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0
13 Jan 2018,New Zealand,Dunedin,0,0,0,0,0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
