Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
13 Feb 2000,Sri Lanka,Karachi,1,1,0,0,1,46.0,0.0,41.0,5.0,0.0,112.19,0.0,0.0,0.0,0.0,0.0
16 Feb 2000,Sri Lanka,Gujranwala,0,0,0,0,0,28.0,0.0,44.0,2.0,0.0,63.63,0.0,0.0,0.0,0.0,0.0
19 Feb 2000,Sri Lanka,Lahore,0,0,0,0,0,11.0,0.0,21.0,2.0,0.0,52.38,0.0,0.0,0.0,0.0,0.0
23 Mar 2000,India,Sharjah,1,1,0,0,1,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24 Mar 2000,South Africa,Sharjah,0,0,0,0,0,48.0,130.0,95.0,4.0,1.0,50.52,0.0,0.0,0.0,0.0,0.0
26 Mar 2000,India,Sharjah,1,1,0,0,1,44.0,90.0,66.0,3.0,1.0,66.66,4.0,0.0,17.0,0.0,4.25
28 Mar 2000,South Africa,Sharjah,0,0,0,0,0,5.0,19.0,15.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0
31 Mar 2000,South Africa,Sharjah,1,1,0,0,1,4.0,18.0,13.0,0.0,0.0,30.76,0.0,0.0,0.0,0.0,0.0
5 Apr 2000,Zimbabwe,St John's,1,1,0,0,1,6.0,18.0,11.0,1.0,0.0,54.54,0.0,0.0,0.0,0.0,0.0
12 Apr 2000,West Indies,Kingstown,1,1,0,0,1,15.0,0.0,53.0,2.0,0.0,28.3,0.0,0.0,0.0,0.0,0.0
15 Apr 2000,Zimbabwe,St George's,1,1,0,0,1,1.0,29.0,12.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0
19 Apr 2000,West Indies,Bridgetown,1,1,0,0,1,23.0,0.0,60.0,1.0,0.0,38.33,0.0,0.0,0.0,0.0,0.0
22 Apr 2000,West Indies,Port of Spain,0,0,0,0,0,31.0,0.0,51.0,5.0,0.0,60.78,0.0,0.0,0.0,0.0,0.0
23 Apr 2000,West Indies,Port of Spain,0,0,0,0,0,17.0,0.0,52.0,1.0,0.0,32.69,0.0,0.0,0.0,0.0,0.0
8 Jul 2000,South Africa,Colombo (RPS),0,0,0,0,0,38.0,69.0,41.0,2.0,0.0,92.68,0.0,0.0,0.0,0.0,0.0
9 Jul 2000,Sri Lanka,Colombo (RPS),0,0,0,0,0,59.0,135.0,102.0,2.0,0.0,57.84,0.0,0.0,0.0,0.0,0.0
12 Jul 2000,South Africa,Colombo (SSC),0,0,0,0,0,3.0,7.0,7.0,0.0,0.0,42.85,2.0,0.0,12.0,0.0,6.0
23 Aug 2000,South Africa,Singapore,1,1,0,0,1,1.0,6.0,3.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0
8 Apr 2001,Sri Lanka,Sharjah,0,0,0,0,0,37.0,0.0,43.0,0.0,1.0,86.04,0.0,0.0,0.0,0.0,0.0
12 Apr 2001,New Zealand,Sharjah,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13 Apr 2001,Sri Lanka,Sharjah,0,0,0,0,0,29.0,0.0,37.0,2.0,0.0,78.37,0.0,0.0,0.0,0.0,0.0
15 Apr 2001,New Zealand,Sharjah,0,0,0,0,0,8.0,0.0,28.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0
20 Apr 2001,Sri Lanka,Sharjah,0,0,0,0,0,4.0,0.0,5.0,1.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0
7 Jun 2001,England,Birmingham,1,1,0,0,1,9.0,13.0,7.0,2.0,0.0,128.57,0.0,0.0,0.0,0.0,0.0
9 Jun 2001,Australia,Cardiff,1,1,0,1,0,13.0,12.0,19.0,2.0,0.0,68.42,0.0,0.0,0.0,0.0,0.0
12 Jun 2001,England,Lord's,1,1,0,0,1,41.0,76.0,56.0,0.0,0.0,73.21,0.0,0.0,0.0,0.0,0.0
17 Jun 2001,England,Leeds,2,2,0,0,2,10.0,31.0,21.0,1.0,0.0,47.61,0.0,0.0,0.0,0.0,0.0
19 Jun 2001,Australia,Nottingham,0,0,0,0,0,23.0,38.0,28.0,2.0,0.0,82.14,0.0,0.0,0.0,0.0,0.0
23 Jun 2001,Australia,Lord's,0,0,0,0,0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27 Oct 2001,Sri Lanka,Sharjah,0,0,0,0,0,12.0,21.0,15.0,2.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0
28 Oct 2001,Zimbabwe,Sharjah,0,0,0,0,0,17.0,30.0,21.0,1.0,0.0,80.95,0.0,0.0,0.0,0.0,0.0
