Start Date,Opposition,Ground,Dis,Ct,St,Ct Wk,Ct Fi,Runs_scored,Mins,BF,4s,6s,SR,Overs,Mdns,Runs_concieved,Wkts,Econ
30 Jan 2008,Zimbabwe,Faisalabad,0,0,0,0,0,19.0,62.0,42.0,2.0,0.0,45.23,0.0,0.0,0.0,0.0,0.0
3 Nov 2009,New Zealand,Abu Dhabi,0,0,0,0,0,64.0,171.0,112.0,2.0,0.0,57.14,0.0,0.0,0.0,0.0,0.0
6 Nov 2009,New Zealand,Abu Dhabi,1,1,0,0,1,45.0,77.0,52.0,6.0,0.0,86.53,0.0,0.0,0.0,0.0,0.0
9 Nov 2009,New Zealand,Abu Dhabi,0,0,0,0,0,19.0,37.0,17.0,3.0,0.0,111.76,0.0,0.0,0.0,0.0,0.0
31 Jan 2010,Australia,Perth,0,0,0,0,0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
